Year,Month,Day,Period,Value
2024,4,15,21,0
2024,4,15,22,0
2024,4,15,23,0
2024,4,15,24,0
2024,4,16,1,0
2024,4,16,2,0
2024,4,16,3,0
2024,4,16,4,0
2024,4,16,5,0
2024,4,16,6,12
2024,4,16,7,108
2024,4,16,8,234
2024,4,16,9,300
2024,4,16,10,342
2024,4,16,11,330
2024,4,16,12,330
2024,4,16,13,336
2024,4,16,14,288
2024,4,16,15,234
2024,4,16,16,150
2024,4,16,17,72
2024,4,16,18,21
2024,4,16,19,0
2024,4,16,20,0
2024,4,16,21,0
2024,4,16,22,0
2024,4,16,23,0
2024,4,16,24,0
2024,4,17,1,0
2024,4,17,2,0
2024,4,17,3,0
2024,4,17,4,0
2024,4,17,5,0
2024,4,17,6,6
2024,4,17,7,48
2024,4,17,8,156
2024,4,17,9,237
2024,4,17,10,291
2024,4,17,11,273
2024,4,17,12,306
2024,4,17,13,258
2024,4,17,14,219
2024,4,17,15,183
2024,4,17,16,144
2024,4,17,17,69
2024,4,17,18,30
2024,4,17,19,3
2024,4,17,20,0
2024,4,17,21,0
2024,4,17,22,0
2024,4,17,23,0
2024,4,17,24,0
2024,4,18,1,0
2024,4,18,2,0
2024,4,18,3,0
2024,4,18,4,0
2024,4,18,5,0
2024,4,18,6,6
2024,4,18,7,39
2024,4,18,8,123
2024,4,18,9,192
2024,4,18,10,213
2024,4,18,11,240
2024,4,18,12,243
2024,4,18,13,255
2024,4,18,14,234
2024,4,18,15,219
2024,4,18,16,186
2024,4,18,17,120
2024,4,18,18,48
2024,4,18,19,12
2024,4,18,20,0
2024,4,18,21,0
2024,4,18,22,0
2024,4,18,23,0
2024,4,18,24,0
2024,4,19,1,0
2024,4,19,2,0
2024,4,19,3,0
2024,4,19,4,0
2024,4,19,5,0
2024,4,19,6,15
2024,4,19,7,111
2024,4,19,8,228
2024,4,19,9,294
2024,4,19,10,327
2024,4,19,11,342
2024,4,19,12,345
2024,4,19,13,336
2024,4,19,14,321
2024,4,19,15,303
2024,4,19,16,267
2024,4,19,17,207
2024,4,19,18,105
2024,4,19,19,18
2024,4,19,20,0
2024,4,19,21,0
2024,4,19,22,0
2024,4,19,23,0
2024,4,19,24,0
2024,4,20,1,0
2024,4,20,2,0
2024,4,20,3,0
2024,4,20,4,0
2024,4,20,5,0
2024,4,20,6,15
2024,4,20,7,111
2024,4,20,8,231
2024,4,20,9,291
2024,4,20,10,324
2024,4,20,11,339
2024,4,20,12,342
2024,4,20,13,336
2024,4,20,14,324
2024,4,20,15,285
2024,4,20,16,264
2024,4,20,17,201
2024,4,20,18,105
2024,4,20,19,21
2024,4,20,20,0
2024,4,20,21,0
2024,4,20,22,0
2024,4,20,23,0
2024,4,20,24,0
2024,4,21,1,0
2024,4,21,2,0
2024,4,21,3,0
2024,4,21,4,0
2024,4,21,5,0
2024,4,21,6,15
2024,4,21,7,114
2024,4,21,8,231
2024,4,21,9,291
2024,4,21,10,324
2024,4,21,11,339
2024,4,21,12,342
2024,4,21,13,339
2024,4,21,14,327
2024,4,21,15,306
2024,4,21,16,270
2024,4,21,17,207
2024,4,21,18,99
2024,4,21,19,21
2024,4,21,20,0
2024,4,21,21,0
2024,4,21,22,0
2024,4,21,23,0
2024,4,21,24,0
2024,4,22,1,0
2024,4,22,2,0
2024,4,22,3,0
2024,4,22,4,0
2024,4,22,5,0
2024,4,22,6,18
2024,4,22,7,111
2024,4,22,8,228
2024,4,22,9,288
2024,4,22,10,297
2024,4,22,11,315
2024,4,22,12,312
2024,4,22,13,246
2024,4,22,14,249
2024,4,22,15,180
2024,4,22,16,69
2024,4,22,17,132
2024,4,22,18,39
2024,4,22,19,3
2024,4,22,20,0
2024,4,22,21,0
2024,4,22,22,0
2024,4,22,23,0
2024,4,22,24,0
2024,4,23,1,0
2024,4,23,2,0
2024,4,23,3,0
2024,4,23,4,0
2024,4,23,5,0
2024,4,23,6,18
2024,4,23,7,96
2024,4,23,8,216
2024,4,23,9,267
2024,4,23,10,300
2024,4,23,11,306
2024,4,23,12,321
2024,4,23,13,303
2024,4,23,14,312
2024,4,23,15,279
2024,4,23,16,219
2024,4,23,17,174
2024,4,23,18,84
2024,4,23,19,24
2024,4,23,20,0
2024,4,23,21,0
2024,4,23,22,0
2024,4,23,23,0
2024,4,23,24,0
2024,4,24,1,0
2024,4,24,2,0
2024,4,24,3,0
2024,4,24,4,0
2024,4,24,5,0
2024,4,24,6,12
2024,4,24,7,81
2024,4,24,8,174
2024,4,24,9,177
2024,4,24,10,213
2024,4,24,11,198
2024,4,24,12,204
2024,4,24,13,129
2024,4,24,14,120
2024,4,24,15,99
2024,4,24,16,72
2024,4,24,17,63
2024,4,24,18,27
2024,4,24,19,6
2024,4,24,20,0
2024,4,24,21,0
2024,4,24,22,0
2024,4,24,23,0
2024,4,24,24,0
2024,4,25,1,0
2024,4,25,2,0
2024,4,25,3,0
2024,4,25,4,0
2024,4,25,5,0
2024,4,25,6,3
2024,4,25,7,27
2024,4,25,8,33
2024,4,25,9,93
2024,4,25,10,96
2024,4,25,11,159
2024,4,25,12,234
2024,4,25,13,234
2024,4,25,14,183
2024,4,25,15,141
2024,4,25,16,159
2024,4,25,17,99
2024,4,25,18,54
2024,4,25,19,9
2024,4,25,20,0
2024,4,25,21,0
2024,4,25,22,0
2024,4,25,23,0
2024,4,25,24,0
2024,4,26,1,0
2024,4,26,2,0
2024,4,26,3,0
2024,4,26,4,0
2024,4,26,5,0
2024,4,26,6,24
2024,4,26,7,135
2024,4,26,8,207
2024,4,26,9,264
2024,4,26,10,339
2024,4,26,11,360
2024,4,26,12,345
2024,4,26,13,339
2024,4,26,14,360
2024,4,26,15,324
2024,4,26,16,231
2024,4,26,17,135
2024,4,26,18,60
2024,4,26,19,15
2024,4,26,20,0
2024,4,26,21,0
2024,4,26,22,0
2024,4,26,23,0
2024,4,26,24,0
2024,4,27,1,0
2024,4,27,2,0
2024,4,27,3,0
2024,4,27,4,0
2024,4,27,5,0
2024,4,27,6,24
2024,4,27,7,132
2024,4,27,8,249
2024,4,27,9,309
2024,4,27,10,330
2024,4,27,11,345
2024,4,27,12,360
2024,4,27,13,360
2024,4,27,14,339
2024,4,27,15,258
2024,4,27,16,198
2024,4,27,17,111
2024,4,27,18,78
2024,4,27,19,33
2024,4,27,20,0
2024,4,27,21,0
2024,4,27,22,0
2024,4,27,23,0
2024,4,27,24,0
2024,4,28,1,0
2024,4,28,2,0
2024,4,28,3,0
2024,4,28,4,0
2024,4,28,5,0
2024,4,28,6,24
2024,4,28,7,135
2024,4,28,8,243
2024,4,28,9,306
2024,4,28,10,336
2024,4,28,11,348
2024,4,28,12,354
2024,4,28,13,351
2024,4,28,14,342
2024,4,28,15,321
2024,4,28,16,282
2024,4,28,17,189
2024,4,28,18,108
2024,4,28,19,33
2024,4,28,20,0
2024,4,28,21,0
2024,4,28,22,0
2024,4,28,23,0
2024,4,28,24,0
2024,4,29,1,0
2024,4,29,2,0
2024,4,29,3,0
2024,4,29,4,0
2024,4,29,5,0
2024,4,29,6,6
2024,4,29,7,57
2024,4,29,8,117
2024,4,29,9,219
2024,4,29,10,246
2024,4,29,11,255
2024,4,29,12,243
2024,4,29,13,234
2024,4,29,14,231
2024,4,29,15,162
2024,4,29,16,162
2024,4,29,17,129
2024,4,29,18,66
2024,4,29,19,6
2024,4,29,20,0
2024,4,29,21,0
2024,4,29,22,0
2024,4,29,23,0
2024,4,29,24,0
2024,4,30,1,0
2024,4,30,2,0
2024,4,30,3,0
2024,4,30,4,0
2024,4,30,5,0
2024,4,30,6,27
2024,4,30,7,132
2024,4,30,8,237
2024,4,30,9,303
2024,4,30,10,333
2024,4,30,11,348
2024,4,30,12,366
2024,4,30,13,366
2024,4,30,14,354
2024,4,30,15,309
2024,4,30,16,264
2024,4,30,17,81
2024,4,30,18,99
2024,4,30,19,21
2024,4,30,20,0
2024,4,30,21,0
2024,4,30,22,0
2024,4,30,23,0
2024,4,30,24,0
2024,5,1,1,0
2024,5,1,2,0
2024,5,1,3,0
2024,5,1,4,0
2024,5,1,5,0
2024,5,1,6,30
2024,5,1,7,138
2024,5,1,8,240
2024,5,1,9,288
2024,5,1,10,333
2024,5,1,11,354
2024,5,1,12,318
2024,5,1,13,309
2024,5,1,14,309
2024,5,1,15,222
2024,5,1,16,168
2024,5,1,17,129
2024,5,1,18,42
2024,5,1,19,6
2024,5,1,20,0
2024,5,1,21,0
2024,5,1,22,0
2024,5,1,23,0
2024,5,1,24,0
2024,5,2,1,0
2024,5,2,2,0
2024,5,2,3,0
2024,5,2,4,0
2024,5,2,5,0
2024,5,2,6,12
2024,5,2,7,63
2024,5,2,8,126
2024,5,2,9,159
2024,5,2,10,255
2024,5,2,11,282
2024,5,2,12,303
2024,5,2,13,276
2024,5,2,14,294
2024,5,2,15,258
2024,5,2,16,192
2024,5,2,17,150
2024,5,2,18,87
2024,5,2,19,30
2024,5,2,20,0
2024,5,2,21,0
2024,5,2,22,0
2024,5,2,23,0
2024,5,2,24,0
2024,5,3,1,0
2024,5,3,2,0
2024,5,3,3,0
2024,5,3,4,0
2024,5,3,5,0
2024,5,3,6,33
2024,5,3,7,144
2024,5,3,8,198
2024,5,3,9,243
2024,5,3,10,249
2024,5,3,11,273
2024,5,3,12,243
2024,5,3,13,246
2024,5,3,14,240
2024,5,3,15,219
2024,5,3,16,162
2024,5,3,17,117
2024,5,3,18,69
2024,5,3,19,24
2024,5,3,20,0
2024,5,3,21,0
2024,5,3,22,0
2024,5,3,23,0
2024,5,3,24,0
2024,5,4,1,0
2024,5,4,2,0
2024,5,4,3,0
2024,5,4,4,0
2024,5,4,5,0
2024,5,4,6,30
2024,5,4,7,144
2024,5,4,8,237
2024,5,4,9,282
2024,5,4,10,351
2024,5,4,11,369
2024,5,4,12,372
2024,5,4,13,369
2024,5,4,14,357
2024,5,4,15,336
2024,5,4,16,294
2024,5,4,17,234
2024,5,4,18,141
2024,5,4,19,45
2024,5,4,20,0
2024,5,4,21,0
2024,5,4,22,0
2024,5,4,23,0
2024,5,4,24,0
2024,5,5,1,0
2024,5,5,2,0
2024,5,5,3,0
2024,5,5,4,0
2024,5,5,5,0
2024,5,5,6,39
2024,5,5,7,156
2024,5,5,8,264
2024,5,5,9,321
2024,5,5,10,348
2024,5,5,11,360
2024,5,5,12,363
2024,5,5,13,360
2024,5,5,14,351
2024,5,5,15,327
2024,5,5,16,291
2024,5,5,17,231
2024,5,5,18,141
2024,5,5,19,45
2024,5,5,20,0
2024,5,5,21,0
2024,5,5,22,0
2024,5,5,23,0
2024,5,5,24,0
2024,5,6,1,0
2024,5,6,2,0
2024,5,6,3,0
2024,5,6,4,0
2024,5,6,5,0
2024,5,6,6,42
2024,5,6,7,153
2024,5,6,8,261
2024,5,6,9,321
2024,5,6,10,354
2024,5,6,11,369
2024,5,6,12,372
2024,5,6,13,369
2024,5,6,14,327
2024,5,6,15,324
2024,5,6,16,282
2024,5,6,17,225
2024,5,6,18,138
2024,5,6,19,45
2024,5,6,20,0
2024,5,6,21,0
2024,5,6,22,0
2024,5,6,23,0
2024,5,6,24,0
2024,5,7,1,0
2024,5,7,2,0
2024,5,7,3,0
2024,5,7,4,0
2024,5,7,5,0
2024,5,7,6,42
2024,5,7,7,150
2024,5,7,8,255
2024,5,7,9,312
2024,5,7,10,345
2024,5,7,11,354
2024,5,7,12,363
2024,5,7,13,357
2024,5,7,14,336
2024,5,7,15,312
2024,5,7,16,276
2024,5,7,17,168
2024,5,7,18,102
2024,5,7,19,27
2024,5,7,20,0
2024,5,7,21,0
2024,5,7,22,0
2024,5,7,23,0
2024,5,7,24,0
2024,5,8,1,0
2024,5,8,2,0
2024,5,8,3,0
2024,5,8,4,0
2024,5,8,5,0
2024,5,8,6,33
2024,5,8,7,147
2024,5,8,8,243
2024,5,8,9,297
2024,5,8,10,327
2024,5,8,11,345
2024,5,8,12,348
2024,5,8,13,342
2024,5,8,14,330
2024,5,8,15,246
2024,5,8,16,138
2024,5,8,17,141
2024,5,8,18,60
2024,5,8,19,18
2024,5,8,20,0
2024,5,8,21,0
2024,5,8,22,0
2024,5,8,23,0
2024,5,8,24,0
2024,5,9,1,0
2024,5,9,2,0
2024,5,9,3,0
2024,5,9,4,0
2024,5,9,5,0
2024,5,9,6,45
2024,5,9,7,162
2024,5,9,8,267
2024,5,9,9,327
2024,5,9,10,357
2024,5,9,11,372
2024,5,9,12,378
2024,5,9,13,372
2024,5,9,14,360
2024,5,9,15,333
2024,5,9,16,294
2024,5,9,17,231
2024,5,9,18,147
2024,5,9,19,51
2024,5,9,20,0
2024,5,9,21,0
2024,5,9,22,0
2024,5,9,23,0
2024,5,9,24,0
2024,5,10,1,0
2024,5,10,2,0
2024,5,10,3,0
2024,5,10,4,0
2024,5,10,5,0
2024,5,10,6,45
2024,5,10,7,159
2024,5,10,8,258
2024,5,10,9,312
2024,5,10,10,342
2024,5,10,11,357
2024,5,10,12,363
2024,5,10,13,360
2024,5,10,14,348
2024,5,10,15,324
2024,5,10,16,285
2024,5,10,17,225
2024,5,10,18,141
2024,5,10,19,51
2024,5,10,20,0
2024,5,10,21,0
2024,5,10,22,0
2024,5,10,23,0
2024,5,10,24,0
2024,5,11,1,0
2024,5,11,2,0
2024,5,11,3,0
2024,5,11,4,0
2024,5,11,5,0
2024,5,11,6,48
2024,5,11,7,156
2024,5,11,8,252
2024,5,11,9,300
2024,5,11,10,324
2024,5,11,11,342
2024,5,11,12,348
2024,5,11,13,345
2024,5,11,14,333
2024,5,11,15,294
2024,5,11,16,267
2024,5,11,17,216
2024,5,11,18,138
2024,5,11,19,51
2024,5,11,20,0
2024,5,11,21,0
2024,5,11,22,0
2024,5,11,23,0
2024,5,11,24,0
2024,5,12,1,0
2024,5,12,2,0
2024,5,12,3,0
2024,5,12,4,0
2024,5,12,5,0
2024,5,12,6,48
2024,5,12,7,159
2024,5,12,8,255
2024,5,12,9,306
2024,5,12,10,336
2024,5,12,11,348
2024,5,12,12,354
2024,5,12,13,351
2024,5,12,14,339
2024,5,12,15,315
2024,5,12,16,276
2024,5,12,17,219
2024,5,12,18,141
2024,5,12,19,54
2024,5,12,20,0
2024,5,12,21,0
2024,5,12,22,0
2024,5,12,23,0
2024,5,12,24,0
2024,5,13,1,0
2024,5,13,2,0
2024,5,13,3,0
2024,5,13,4,0
2024,5,13,5,0
2024,5,13,6,51
2024,5,13,7,162
2024,5,13,8,258
2024,5,13,9,315
2024,5,13,10,336
2024,5,13,11,333
2024,5,13,12,333
2024,5,13,13,315
2024,5,13,14,312
2024,5,13,15,270
2024,5,13,16,231
2024,5,13,17,177
2024,5,13,18,126
2024,5,13,19,42
2024,5,13,20,0
2024,5,13,21,0
2024,5,13,22,0
2024,5,13,23,0
2024,5,13,24,0
2024,5,14,1,0
2024,5,14,2,0
2024,5,14,3,0
2024,5,14,4,0
2024,5,14,5,0
2024,5,14,6,33
2024,5,14,7,120
2024,5,14,8,222
2024,5,14,9,294
2024,5,14,10,327
2024,5,14,11,357
2024,5,14,12,360
2024,5,14,13,354
2024,5,14,14,339
2024,5,14,15,306
2024,5,14,16,237
2024,5,14,17,201
2024,5,14,18,135
2024,5,14,19,51
2024,5,14,20,0
2024,5,14,21,0
2024,5,14,22,0
2024,5,14,23,0
2024,5,14,24,0
2024,5,15,1,0
2024,5,15,2,0
2024,5,15,3,0
2024,5,15,4,0
2024,5,15,5,0
2024,5,15,6,45
2024,5,15,7,156
2024,5,15,8,240
2024,5,15,9,303
2024,5,15,10,336
2024,5,15,11,354
2024,5,15,12,339
2024,5,15,13,294
2024,5,15,14,276
2024,5,15,15,291
2024,5,15,16,270
2024,5,15,17,186
2024,5,15,18,141
2024,5,15,19,54
2024,5,15,20,0
2024,5,15,21,0
2024,5,15,22,0
2024,5,15,23,0
2024,5,15,24,0
2024,5,16,1,0
2024,5,16,2,0
2024,5,16,3,0
2024,5,16,4,0
2024,5,16,5,0
2024,5,16,6,18
2024,5,16,7,57
2024,5,16,8,135
2024,5,16,9,216
2024,5,16,10,270
2024,5,16,11,276
2024,5,16,12,288
2024,5,16,13,261
2024,5,16,14,240
2024,5,16,15,186
2024,5,16,16,126
2024,5,16,17,60
2024,5,16,18,48
2024,5,16,19,6
2024,5,16,20,0
2024,5,16,21,0
2024,5,16,22,0
2024,5,16,23,0
2024,5,16,24,0
2024,5,17,1,0
2024,5,17,2,0
2024,5,17,3,0
2024,5,17,4,0
2024,5,17,5,0
2024,5,17,6,54
2024,5,17,7,168
2024,5,17,8,267
2024,5,17,9,324
2024,5,17,10,357
2024,5,17,11,372
2024,5,17,12,375
2024,5,17,13,369
2024,5,17,14,306
2024,5,17,15,324
2024,5,17,16,243
2024,5,17,17,171
2024,5,17,18,87
2024,5,17,19,30
2024,5,17,20,0
2024,5,17,21,0
2024,5,17,22,0
2024,5,17,23,0
2024,5,17,24,0
2024,5,18,1,0
2024,5,18,2,0
2024,5,18,3,0
2024,5,18,4,0
2024,5,18,5,0
2024,5,18,6,54
2024,5,18,7,159
2024,5,18,8,249
2024,5,18,9,303
2024,5,18,10,333
2024,5,18,11,342
2024,5,18,12,351
2024,5,18,13,339
2024,5,18,14,288
2024,5,18,15,270
2024,5,18,16,258
2024,5,18,17,168
2024,5,18,18,63
2024,5,18,19,9
2024,5,18,20,0
2024,5,18,21,0
2024,5,18,22,0
2024,5,18,23,0
2024,5,18,24,0
2024,5,19,1,0
2024,5,19,2,0
2024,5,19,3,0
2024,5,19,4,0
2024,5,19,5,0
2024,5,19,6,51
2024,5,19,7,153
2024,5,19,8,240
2024,5,19,9,279
2024,5,19,10,291
2024,5,19,11,339
2024,5,19,12,342
2024,5,19,13,318
2024,5,19,14,276
2024,5,19,15,264
2024,5,19,16,180
2024,5,19,17,141
2024,5,19,18,120
2024,5,19,19,45
2024,5,19,20,0
2024,5,19,21,0
2024,5,19,22,0
2024,5,19,23,0
2024,5,19,24,0
2024,5,20,1,0
2024,5,20,2,0
2024,5,20,3,0
2024,5,20,4,0
2024,5,20,5,0
2024,5,20,6,33
2024,5,20,7,129
2024,5,20,8,228
2024,5,20,9,249
2024,5,20,10,291
2024,5,20,11,306
2024,5,20,12,306
2024,5,20,13,300
2024,5,20,14,306
2024,5,20,15,243
2024,5,20,16,129
2024,5,20,17,63
2024,5,20,18,21
2024,5,20,19,3
2024,5,20,20,0
2024,5,20,21,0
2024,5,20,22,0
2024,5,20,23,0
2024,5,20,24,0
2024,5,21,1,0
2024,5,21,2,0
2024,5,21,3,0
2024,5,21,4,0
2024,5,21,5,0
2024,5,21,6,51
2024,5,21,7,138
2024,5,21,8,192
2024,5,21,9,243
2024,5,21,10,288
2024,5,21,11,324
2024,5,21,12,348
2024,5,21,13,363
2024,5,21,14,333
2024,5,21,15,300
2024,5,21,16,225
2024,5,21,17,168
2024,5,21,18,96
2024,5,21,19,33
2024,5,21,20,0
2024,5,21,21,0
2024,5,21,22,0
2024,5,21,23,0
2024,5,21,24,0
2024,5,22,1,0
2024,5,22,2,0
2024,5,22,3,0
2024,5,22,4,0
2024,5,22,5,0
2024,5,22,6,21
2024,5,22,7,54
2024,5,22,8,180
2024,5,22,9,201
2024,5,22,10,216
2024,5,22,11,243
2024,5,22,12,303
2024,5,22,13,330
2024,5,22,14,300
2024,5,22,15,216
2024,5,22,16,204
2024,5,22,17,147
2024,5,22,18,69
2024,5,22,19,33
2024,5,22,20,0
2024,5,22,21,0
2024,5,22,22,0
2024,5,22,23,0
2024,5,22,24,0
2024,5,23,1,0
2024,5,23,2,0
2024,5,23,3,0
2024,5,23,4,0
2024,5,23,5,0
2024,5,23,6,21
2024,5,23,7,81
2024,5,23,8,132
2024,5,23,9,234
2024,5,23,10,312
2024,5,23,11,291
2024,5,23,12,303
2024,5,23,13,294
2024,5,23,14,279
2024,5,23,15,207
2024,5,23,16,180
2024,5,23,17,117
2024,5,23,18,21
2024,5,23,19,18
2024,5,23,20,0
2024,5,23,21,0
2024,5,23,22,0
2024,5,23,23,0
2024,5,23,24,0
2024,5,24,1,0
2024,5,24,2,0
2024,5,24,3,0
2024,5,24,4,0
2024,5,24,5,0
2024,5,24,6,18
2024,5,24,7,39
2024,5,24,8,189
2024,5,24,9,246
2024,5,24,10,276
2024,5,24,11,330
2024,5,24,12,351
2024,5,24,13,312
2024,5,24,14,279
2024,5,24,15,249
2024,5,24,16,210
2024,5,24,17,111
2024,5,24,18,96
2024,5,24,19,42
2024,5,24,20,0
2024,5,24,21,0
2024,5,24,22,0
2024,5,24,23,0
2024,5,24,24,0
2024,5,25,1,0
2024,5,25,2,0
2024,5,25,3,0
2024,5,25,4,0
2024,5,25,5,0
2024,5,25,6,33
2024,5,25,7,93
2024,5,25,8,120
2024,5,25,9,156
2024,5,25,10,216
2024,5,25,11,246
2024,5,25,12,255
2024,5,25,13,255
2024,5,25,14,237
2024,5,25,15,240
2024,5,25,16,195
2024,5,25,17,90
2024,5,25,18,21
2024,5,25,19,3
2024,5,25,20,0
2024,5,25,21,0
2024,5,25,22,0
2024,5,25,23,0
2024,5,25,24,0
2024,5,26,1,0
2024,5,26,2,0
2024,5,26,3,0
2024,5,26,4,0
2024,5,26,5,0
2024,5,26,6,42
2024,5,26,7,96
2024,5,26,8,147
2024,5,26,9,261
2024,5,26,10,348
2024,5,26,11,339
2024,5,26,12,303
2024,5,26,13,315
2024,5,26,14,270
2024,5,26,15,273
2024,5,26,16,222
2024,5,26,17,162
2024,5,26,18,81
2024,5,26,19,24
2024,5,26,20,3
2024,5,26,21,0
2024,5,26,22,0
2024,5,26,23,0
2024,5,26,24,0
2024,5,27,1,0
2024,5,27,2,0
2024,5,27,3,0
2024,5,27,4,0
2024,5,27,5,0
2024,5,27,6,42
2024,5,27,7,90
2024,5,27,8,252
2024,5,27,9,306
2024,5,27,10,339
2024,5,27,11,354
2024,5,27,12,357
2024,5,27,13,354
2024,5,27,14,342
2024,5,27,15,318
2024,5,27,16,261
2024,5,27,17,201
2024,5,27,18,87
2024,5,27,19,27
2024,5,27,20,0
2024,5,27,21,0
2024,5,27,22,0
2024,5,27,23,0
2024,5,27,24,0
2024,5,28,1,0
2024,5,28,2,0
2024,5,28,3,0
2024,5,28,4,0
2024,5,28,5,0
2024,5,28,6,60
2024,5,28,7,165
2024,5,28,8,252
2024,5,28,9,303
2024,5,28,10,333
2024,5,28,11,348
2024,5,28,12,354
2024,5,28,13,351
2024,5,28,14,321
2024,5,28,15,318
2024,5,28,16,279
2024,5,28,17,216
2024,5,28,18,117
2024,5,28,19,54
2024,5,28,20,6
2024,5,28,21,0
2024,5,28,22,0
2024,5,28,23,0
2024,5,28,24,0
2024,5,29,1,0
2024,5,29,2,0
2024,5,29,3,0
2024,5,29,4,0
2024,5,29,5,0
2024,5,29,6,60
2024,5,29,7,162
2024,5,29,8,246
2024,5,29,9,294
2024,5,29,10,321
2024,5,29,11,336
2024,5,29,12,342
2024,5,29,13,339
2024,5,29,14,330
2024,5,29,15,309
2024,5,29,16,273
2024,5,29,17,219
2024,5,29,18,150
2024,5,29,19,66
2024,5,29,20,6
2024,5,29,21,0
2024,5,29,22,0
2024,5,29,23,0
2024,5,29,24,0
2024,5,30,1,0
2024,5,30,2,0
2024,5,30,3,0
2024,5,30,4,0
2024,5,30,5,0
2024,5,30,6,60
2024,5,30,7,156
2024,5,30,8,237
2024,5,30,9,288
2024,5,30,10,321
2024,5,30,11,333
2024,5,30,12,333
2024,5,30,13,327
2024,5,30,14,315
2024,5,30,15,294
2024,5,30,16,261
2024,5,30,17,210
2024,5,30,18,141
2024,5,30,19,66
2024,5,30,20,6
2024,5,30,21,0
2024,5,30,22,0
2024,5,30,23,0
2024,5,30,24,0
2024,5,31,1,0
2024,5,31,2,0
2024,5,31,3,0
2024,5,31,4,0
2024,5,31,5,0
2024,5,31,6,60
2024,5,31,7,156
2024,5,31,8,234
2024,5,31,9,282
2024,5,31,10,309
2024,5,31,11,324
2024,5,31,12,327
2024,5,31,13,324
2024,5,31,14,279
2024,5,31,15,246
2024,5,31,16,198
2024,5,31,17,126
2024,5,31,18,66
2024,5,31,19,27
2024,5,31,20,0
2024,5,31,21,0
2024,5,31,22,0
2024,5,31,23,0
2024,5,31,24,0
2024,6,1,1,0
2024,6,1,2,0
2024,6,1,3,0
2024,6,1,4,0
2024,6,1,5,0
2024,6,1,6,54
2024,6,1,7,159
2024,6,1,8,219
2024,6,1,9,252
2024,6,1,10,249
2024,6,1,11,333
2024,6,1,12,333
2024,6,1,13,249
2024,6,1,14,243
2024,6,1,15,243
2024,6,1,16,144
2024,6,1,17,90
2024,6,1,18,33
2024,6,1,19,9
2024,6,1,20,0
2024,6,1,21,0
2024,6,1,22,0
2024,6,1,23,0
2024,6,1,24,0
2024,6,2,1,0
2024,6,2,2,0
2024,6,2,3,0
2024,6,2,4,0
2024,6,2,5,0
2024,6,2,6,60
2024,6,2,7,159
2024,6,2,8,240
2024,6,2,9,294
2024,6,2,10,324
2024,6,2,11,342
2024,6,2,12,345
2024,6,2,13,273
2024,6,2,14,252
2024,6,2,15,261
2024,6,2,16,243
2024,6,2,17,150
2024,6,2,18,90
2024,6,2,19,36
2024,6,2,20,3
2024,6,2,21,0
2024,6,2,22,0
2024,6,2,23,0
2024,6,2,24,0
2024,6,3,1,0
2024,6,3,2,0
2024,6,3,3,0
2024,6,3,4,0
2024,6,3,5,3
2024,6,3,6,60
2024,6,3,7,159
2024,6,3,8,243
2024,6,3,9,300
2024,6,3,10,333
2024,6,3,11,351
2024,6,3,12,360
2024,6,3,13,318
2024,6,3,14,231
2024,6,3,15,252
2024,6,3,16,105
2024,6,3,17,60
2024,6,3,18,36
2024,6,3,19,15
2024,6,3,20,0
2024,6,3,21,0
2024,6,3,22,0
2024,6,3,23,0
2024,6,3,24,0
2024,6,4,1,0
2024,6,4,2,0
2024,6,4,3,0
2024,6,4,4,0
2024,6,4,5,0
2024,6,4,6,21
2024,6,4,7,87
2024,6,4,8,165
2024,6,4,9,165
2024,6,4,10,252
2024,6,4,11,267
2024,6,4,12,312
2024,6,4,13,270
2024,6,4,14,297
2024,6,4,15,264
2024,6,4,16,204
2024,6,4,17,135
2024,6,4,18,84
2024,6,4,19,78
2024,6,4,20,9
2024,6,4,21,0
2024,6,4,22,0
2024,6,4,23,0
2024,6,4,24,0
2024,6,5,1,0
2024,6,5,2,0
2024,6,5,3,0
2024,6,5,4,0
2024,6,5,5,3
2024,6,5,6,66
2024,6,5,7,165
2024,6,5,8,252
2024,6,5,9,306
2024,6,5,10,339
2024,6,5,11,357
2024,6,5,12,351
2024,6,5,13,360
2024,6,5,14,348
2024,6,5,15,324
2024,6,5,16,285
2024,6,5,17,231
2024,6,5,18,159
2024,6,5,19,75
2024,6,5,20,9
2024,6,5,21,0
2024,6,5,22,0
2024,6,5,23,0
2024,6,5,24,0
2024,6,6,1,0
2024,6,6,2,0
2024,6,6,3,0
2024,6,6,4,0
2024,6,6,5,3
2024,6,6,6,54
2024,6,6,7,168
2024,6,6,8,252
2024,6,6,9,267
2024,6,6,10,279
2024,6,6,11,282
2024,6,6,12,288
2024,6,6,13,255
2024,6,6,14,237
2024,6,6,15,198
2024,6,6,16,159
2024,6,6,17,123
2024,6,6,18,30
2024,6,6,19,12
2024,6,6,20,6
2024,6,6,21,0
2024,6,6,22,0
2024,6,6,23,0
2024,6,6,24,0
2024,6,7,1,0
2024,6,7,2,0
2024,6,7,3,0
2024,6,7,4,0
2024,6,7,5,3
2024,6,7,6,54
2024,6,7,7,162
2024,6,7,8,213
2024,6,7,9,252
2024,6,7,10,258
2024,6,7,11,291
2024,6,7,12,267
2024,6,7,13,285
2024,6,7,14,342
2024,6,7,15,330
2024,6,7,16,291
2024,6,7,17,234
2024,6,7,18,165
2024,6,7,19,78
