Year,Month,Day,Period,node_a,node_b,node_c,node_d,node_e
2024,6,20,24,0,236.6,234.2,320.2,0
2024,6,21,1,0,209.8,207.7,283.9,0
2024,6,21,2,0,188.6,186.6,255.2,0
2024,6,21,3,0,177.4,175.6,240.1,0
2024,6,21,4,0,169.5,167.8,229.5,0
2024,6,21,5,0,164,162.3,222,0
2024,6,21,6,0,166.2,164.6,225,0
2024,6,21,7,0,174,172.2,235.6,0
2024,6,21,8,0,197.5,195.5,267.3,0
2024,6,21,9,0,224.2,222,303.6,0
2024,6,21,10,0,252.1,249.5,341.1,0
2024,6,21,11,0,279.9,277.1,379,0
2024,6,21,12,0,305.6,302.6,413.7,0
2024,6,21,13,0,327.9,324.7,443.9,0
2024,6,21,14,0,350.3,346.8,474.2,0
2024,6,21,15,0,365.9,362.2,495.3,0
2024,6,21,16,0,377,373.4,510.4,0
2024,6,21,17,0,382.6,378.8,518,0
2024,6,21,18,0,377,373.4,510.4,0
2024,6,21,19,0,363.7,360.1,492.2,0
2024,6,21,20,0,335.8,332.4,454.5,0
2024,6,21,21,0,316.8,313.6,428.8,0
2024,6,21,22,0,292.2,289.3,395.5,0
2024,6,21,23,0,259.8,257.2,351.8,0
2024,6,21,24,0,227.6,225.4,308.1,0
2024,6,22,1,0,206.4,204.3,279.4,0
2024,6,22,2,0,190.8,188.9,258.2,0
2024,6,22,3,0,175.1,173.4,237,0
2024,6,22,4,0,164,162.3,222,0
2024,6,22,5,0,160.6,159,217.4,0
2024,6,22,6,0,157.3,155.7,212.9,0
2024,6,22,7,0,170.6,169,231,0
2024,6,22,8,0,188.6,186.6,255.2,0
2024,6,22,9,0,214.2,212.1,290,0
2024,6,22,10,0,244.4,241.9,330.8,0
2024,6,22,11,0,269.9,267.2,365.4,0
2024,6,22,12,0,295.6,292.6,400.1,0
2024,6,22,13,0,339.1,335.8,459,0
2024,6,22,14,0,338,334.6,457.5,0
2024,6,22,15,0,353.7,350.1,478.6,0
2024,6,22,16,0,361.4,357.8,489.2,0
2024,6,22,17,0,363.7,360.1,492.2,0
2024,6,22,18,0,352.6,349,477.2,0
2024,6,22,19,0,327.9,324.7,443.9,0
2024,6,22,20,0,296.7,293.7,401.6,0
2024,6,22,21,0,282.2,279.4,381.9,0
2024,6,22,22,0,256.5,253.9,347.2,0
2024,6,22,23,0,232.1,229.8,314.2,0
2024,6,22,24,0,204.2,202.2,276.4,0
2024,6,23,1,0,189.7,187.8,256.7,0
2024,6,23,2,0,169.5,167.8,229.5,0
2024,6,23,3,0,159.5,157.9,215.9,0
2024,6,23,4,0,153.9,152.4,208.4,0
2024,6,23,5,0,146.2,144.6,197.8,0
2024,6,23,6,0,142.8,141.4,193.2,0
2024,6,23,7,0,146.2,144.6,197.8,0
2024,6,23,8,0,164,162.3,222,0
2024,6,23,9,0,180.7,179,244.6,0
2024,6,23,10,0,198.6,196.6,268.8,0
2024,6,23,11,0,232.1,229.8,314.2,0
2024,6,23,12,0,261,258.3,353.2,0
2024,6,23,13,0,288.9,286,391,0
2024,6,23,14,0,306.7,303.7,415.2,0
2024,6,23,15,0,319,315.8,431.8,0
2024,6,23,16,0,331.3,328,448.4,0
2024,6,23,17,0,336.9,333.5,456,0
2024,6,23,18,0,333.5,330.2,451.4,0
2024,6,23,19,0,322.4,319.1,436.3,0
2024,6,23,20,0,294.5,291.5,398.6,0
2024,6,23,21,0,283.3,280.5,383.4,0
2024,6,23,22,0,259.8,257.2,351.8,0
2024,6,23,23,0,235.4,233,318.6,0
2024,6,23,24,0,208.6,206.6,282.4,0
2024,6,24,1,0,186.3,184.4,252.2,0
2024,6,24,2,0,171.8,170.1,232.6,0
2024,6,24,3,0,159.5,157.9,215.9,0
2024,6,24,4,0,152.8,151.3,206.8,0
2024,6,24,5,0,147.3,145.8,199.3,0
2024,6,24,6,0,141.7,140.2,191.8,0
2024,6,24,7,0,140.6,139.1,190.2,0
2024,6,24,8,0,155,153.5,209.8,0
2024,6,24,9,0,185.2,183.4,250.6,0
2024,6,24,10,0,205.3,203.3,277.8,0
2024,6,24,11,0,232.1,229.8,314.2,0
2024,6,24,12,0,255.4,252.8,345.7,0
2024,6,24,13,0,273.2,270.5,369.8,0
2024,6,24,14,0,296.7,293.7,401.6,0
2024,6,24,15,0,311.2,308.1,421.2,0
2024,6,24,16,0,323.4,320.2,437.8,0
2024,6,24,17,0,332.4,329.1,449.9,0
2024,6,24,18,0,332.4,329.1,449.9,0
2024,6,24,19,0,319,315.8,431.8,0
2024,6,24,20,0,297.8,294.8,403.1,0
2024,6,24,21,0,286.6,283.8,388,0
2024,6,24,22,0,266.6,263.9,360.8,0
2024,6,24,23,0,239.9,237.5,324.7,0
2024,6,24,24,0,210.9,208.7,285.4,0
2024,6,25,1,0,189.7,187.8,256.7,0
2024,6,25,2,0,172.9,171.2,234,0
2024,6,25,3,0,162.9,161.2,220.4,0
2024,6,25,4,0,157.3,155.7,212.9,0
2024,6,25,5,0,152.8,151.3,206.8,0
2024,6,25,6,0,155,153.5,209.8,0
2024,6,25,7,0,164,162.3,222,0
2024,6,25,8,0,180.7,179,244.6,0
2024,6,25,9,0,210.9,208.7,285.4,0
2024,6,25,10,0,236.6,234.2,320.2,0
2024,6,25,11,0,263.2,260.6,356.2,0
2024,6,25,12,0,288.9,286,391,0
2024,6,25,13,0,311.2,308.1,421.2,0
2024,6,25,14,0,334.6,331.3,453,0
2024,6,25,15,0,350.3,346.8,474.2,0
2024,6,25,16,0,363.7,360.1,492.2,0
2024,6,25,17,0,369.3,365.6,499.8,0
2024,6,25,18,0,365.9,362.2,495.3,0
2024,6,25,19,0,347,343.4,469.6,0
2024,6,25,20,0,323.4,320.2,437.8,0
2024,6,25,21,0,301.2,298.2,407.6,0
2024,6,25,22,0,282.2,279.4,381.9,0
2024,6,25,23,0,249.8,247.3,338.2,0
2024,6,25,24,0,212,209.8,287,0
2024,6,26,1,0,190.8,188.9,258.2,0
2024,6,26,2,0,175.1,173.4,237,0
2024,6,26,3,0,164,162.3,222,0
2024,6,26,4,0,157.3,155.7,212.9,0
2024,6,26,5,0,155,153.5,209.8,0
2024,6,26,6,0,158.4,156.8,214.4,0
2024,6,26,7,0,165.1,163.4,223.4,0
2024,6,26,8,0,183,181.1,247.6,0
2024,6,26,9,0,207.5,205.4,280.9,0
2024,6,26,10,0,233.2,230.9,315.6,0
2024,6,26,11,0,262.1,259.4,354.7,0
2024,6,26,12,0,285.5,282.6,386.5,0
2024,6,26,13,0,312.3,309.2,422.7,0
2024,6,26,14,0,339.1,335.8,459,0
2024,6,26,15,0,354.8,351.2,480.2,0
2024,6,26,16,0,369.3,365.6,499.8,0
2024,6,26,17,0,377,373.4,510.4,0
2024,6,26,18,0,371.5,367.8,502.8,0
2024,6,26,19,0,358.1,354.5,484.7,0
2024,6,26,20,0,336.9,333.5,456,0
2024,6,26,21,0,316.8,313.6,428.8,0
2024,6,26,22,0,291.1,288.2,394,0
2024,6,26,23,0,256.5,253.9,347.2,0
2024,6,26,24,0,227.6,225.4,308.1,0
2024,6,27,1,0,201.9,199.9,273.4,0
2024,6,27,2,0,186.3,184.4,252.2,0
2024,6,27,3,0,171.8,170.1,232.6,0
2024,6,27,4,0,165.1,163.4,223.4,0
2024,6,27,5,0,161.8,160.1,219,0
2024,6,27,6,0,160.6,159,217.4,0
2024,6,27,7,0,170.6,169,231,0
2024,6,27,8,0,191.9,190,259.8,0
2024,6,27,9,0,219.8,217.6,297.5,0
2024,6,27,10,0,251,248.4,339.6,0
2024,6,27,11,0,275.4,272.7,372.9,0
2024,6,27,12,0,310.1,307,419.8,0
2024,6,27,13,0,335.8,332.4,454.5,0
2024,6,27,14,0,355.9,352.3,481.7,0
2024,6,27,15,0,375.9,372.2,508.9,0
2024,6,27,16,0,390.5,386.6,528.6,0
2024,6,27,17,0,393.8,389.9,533,0
2024,6,27,18,0,391.6,387.7,530,0
2024,6,27,19,0,378.2,374.4,511.9,0
2024,6,27,20,0,348.1,344.6,471.1,0
2024,6,27,21,0,331.3,328,448.4,0
2024,6,27,22,0,307.8,304.8,416.7,0
2024,6,27,23,0,273.2,270.5,369.8,0
2024,6,27,24,0,241,238.6,326.2,0
2024,6,28,1,0,219.8,217.6,297.5,0
2024,6,28,2,0,196.4,194.4,265.8,0
2024,6,28,3,0,188.6,186.6,255.2,0
2024,6,28,4,0,178.5,176.7,241.6,0
2024,6,28,5,0,174,172.2,235.6,0
2024,6,28,6,0,174,172.2,235.6,0
2024,6,28,7,0,183,181.1,247.6,0
2024,6,28,8,0,207.5,205.4,280.9,0
2024,6,28,9,0,232.1,229.8,314.2,0
2024,6,28,10,0,267.7,265,362.3,0
2024,6,28,11,0,299,295.9,404.6,0
2024,6,28,12,0,324.6,321.4,439.4,0
2024,6,28,13,0,357,353.4,483.2,0
2024,6,28,14,0,380.4,376.6,515,0
2024,6,28,15,0,399.4,395.4,540.6,0
2024,6,28,16,0,410.4,406.3,555.5,0
2024,6,28,17,0,413.8,409.7,560.1,0
2024,6,28,18,0,408.2,404.1,552.5,0
2024,6,28,19,0,391.6,387.7,530,0
2024,6,28,20,0,362.6,359,490.8,0
2024,6,28,21,0,345.8,342.3,468.1,0
2024,6,28,22,0,312.3,309.2,422.7,0
2024,6,28,23,0,281,278.2,380.4,0
2024,6,28,24,0,248.7,246.2,336.6,0
2024,6,29,1,0,222,219.8,300.6,0
2024,6,29,2,0,205.3,203.3,277.8,0
2024,6,29,3,0,191.9,190,259.8,0
2024,6,29,4,0,179.6,177.8,243.1,0
2024,6,29,5,0,175.1,173.4,237,0
2024,6,29,6,0,175.1,173.4,237,0
2024,6,29,7,0,180.7,179,244.6,0
2024,6,29,8,0,205.3,203.3,277.8,0
2024,6,29,9,0,233.2,230.9,315.6,0
2024,6,29,10,0,264.3,261.7,357.8,0
2024,6,29,11,0,295.6,292.6,400.1,0
2024,6,29,12,0,322.4,319.1,436.3,0
2024,6,29,13,0,352.6,349,477.2,0
2024,6,29,14,0,369.3,365.6,499.8,0
2024,6,29,15,0,391.6,387.7,530,0
2024,6,29,16,0,405,401,548.2,0
2024,6,29,17,0,403.9,399.8,546.6,0
2024,6,29,18,0,396.1,392.1,536.1,0
2024,6,29,19,0,377,373.4,510.4,0
2024,6,29,20,0,345.8,342.3,468.1,0
2024,6,29,21,0,323.4,320.2,437.8,0
2024,6,29,22,0,296.7,293.7,401.6,0
2024,6,29,23,0,266.6,263.9,360.8,0
2024,6,29,24,0,237.7,235.3,321.7,0
2024,6,30,1,0,207.5,205.4,280.9,0
2024,6,30,2,0,194.2,192.2,262.8,0
2024,6,30,3,0,177.4,175.6,240.1,0
2024,6,30,4,0,169.5,167.8,229.5,0
2024,6,30,5,0,164,162.3,222,0
2024,6,30,6,0,162.9,161.2,220.4,0
2024,6,30,7,0,159.5,157.9,215.9,0
2024,6,30,8,0,174,172.2,235.6,0
2024,6,30,9,0,210.9,208.7,285.4,0
2024,6,30,10,0,232.1,229.8,314.2,0
2024,6,30,11,0,264.3,261.7,357.8,0
2024,6,30,12,0,286.6,283.8,388,0
2024,6,30,13,0,307.8,304.8,416.7,0
2024,6,30,14,0,329,325.8,445.4,0
2024,6,30,15,0,349.2,345.7,472.6,0
2024,6,30,16,0,359.2,355.6,486.2,0
2024,6,30,17,0,365.9,362.2,495.3,0
2024,6,30,18,0,362.6,359,490.8,0
2024,6,30,19,0,350.3,346.8,474.2,0
2024,6,30,20,0,321.3,318,434.8,0
2024,6,30,21,0,300.1,297,406.2,0
2024,6,30,22,0,272.1,269.4,368.3,0
2024,6,30,23,0,249.8,247.3,338.2,0
2024,6,30,24,0,222,219.8,300.6,0
2024,7,1,1,0,206.4,204.3,279.4,0
2024,7,1,2,0,187.4,185.5,253.7,0
2024,7,1,3,0,177.4,175.6,240.1,0
2024,7,1,4,0,166.2,164.6,225,0
2024,7,1,5,0,160.6,159,217.4,0
2024,7,1,6,0,159.5,157.9,215.9,0
2024,7,1,7,0,155,153.5,209.8,0
2024,7,1,8,0,169.5,167.8,229.5,0
2024,7,1,9,0,199.8,197.7,270.3,0
2024,7,1,10,0,225.4,223.1,305,0
2024,7,1,11,0,254.2,251.8,344.2,0
2024,7,1,12,0,277.7,275,375.9,0
2024,7,1,13,0,297.8,294.8,403.1,0
2024,7,1,14,0,322.4,319.1,436.3,0
2024,7,1,15,0,339.1,335.8,459,0
2024,7,1,16,0,355.9,352.3,481.7,0
2024,7,1,17,0,357,353.4,483.2,0
2024,7,1,18,0,357,353.4,483.2,0
2024,7,1,19,0,341.4,337.9,462,0
2024,7,1,20,0,313.4,310.3,424.2,0
2024,7,1,21,0,300.1,297,406.2,0
2024,7,1,22,0,277.7,275,375.9,0
2024,7,1,23,0,245.4,242.9,332.1,0
2024,7,1,24,0,220.9,218.7,299,0
2024,7,2,1,0,195.3,193.3,264.2,0
2024,7,2,2,0,183,181.1,247.6,0
2024,7,2,3,0,169.5,167.8,229.5,0
2024,7,2,4,0,160.6,159,217.4,0
2024,7,2,5,0,159.5,157.9,215.9,0
2024,7,2,6,0,160.6,159,217.4,0
2024,7,2,7,0,167.3,165.7,226.5,0
2024,7,2,8,0,190.8,188.9,258.2,0
2024,7,2,9,0,216.5,214.3,293,0
2024,7,2,10,0,244.4,241.9,330.8,0
2024,7,2,11,0,271,268.3,366.8,0
2024,7,2,12,0,294.5,291.5,398.6,0
2024,7,2,13,0,320.2,317,433.4,0
2024,7,2,14,0,341.4,337.9,462,0
2024,7,2,15,0,355.9,352.3,481.7,0
2024,7,2,16,0,363.7,360.1,492.2,0
2024,7,2,17,0,367,363.4,496.8,0
2024,7,2,18,0,358.1,354.5,484.7,0
2024,7,2,19,0,345.8,342.3,468.1,0
2024,7,2,20,0,319,315.8,431.8,0
2024,7,2,21,0,311.2,308.1,421.2,0
2024,7,2,22,0,291.1,288.2,394,0
2024,7,2,23,0,259.8,257.2,351.8,0
2024,7,2,24,0,233.2,230.9,315.6,0
2024,7,3,1,0,210.9,208.7,285.4,0
2024,7,3,2,0,196.4,194.4,265.8,0
2024,7,3,3,0,183,181.1,247.6,0
2024,7,3,4,0,175.1,173.4,237,0
2024,7,3,5,0,172.9,171.2,234,0
2024,7,3,6,0,172.9,171.2,234,0
2024,7,3,7,0,183,181.1,247.6,0
2024,7,3,8,0,201.9,199.9,273.4,0
2024,7,3,9,0,229.8,227.6,311.1,0
2024,7,3,10,0,255.4,252.8,345.7,0
2024,7,3,11,0,281,278.2,380.4,0
2024,7,3,12,0,306.7,303.7,415.2,0
2024,7,3,13,0,327.9,324.7,443.9,0
2024,7,3,14,0,336.9,333.5,456,0
2024,7,3,15,0,345.8,342.3,468.1,0
2024,7,3,16,0,348.1,344.6,471.1,0
2024,7,3,17,0,343.6,340.2,465,0
2024,7,3,18,0,330.2,326.9,447,0
2024,7,3,19,0,316.8,313.6,428.8,0
2024,7,3,20,0,292.2,289.3,395.5,0
2024,7,3,21,0,285.5,282.6,386.5,0
2024,7,3,22,0,275.4,272.7,372.9,0
2024,7,3,23,0,251,248.4,339.6,0
2024,7,3,24,0,228.7,226.5,309.6,0
2024,7,4,1,0,207.5,205.4,280.9,0
2024,7,4,2,0,191.9,190,259.8,0
2024,7,4,3,0,183,181.1,247.6,0
2024,7,4,4,0,175.1,173.4,237,0
2024,7,4,5,0,177.4,175.6,240.1,0
2024,7,4,6,0,174,172.2,235.6,0
2024,7,4,7,0,172.9,171.2,234,0
2024,7,4,8,0,179.6,177.8,243.1,0
2024,7,4,9,0,191.9,190,259.8,0
2024,7,4,10,0,207.5,205.4,280.9,0
2024,7,4,11,0,224.2,222,303.6,0
2024,7,4,12,0,247.6,245,335.1,0
2024,7,4,13,0,266.6,263.9,360.8,0
2024,7,4,14,0,283.3,280.5,383.4,0
2024,7,4,15,0,294.5,291.5,398.6,0
2024,7,4,16,0,305.6,302.6,413.7,0
2024,7,4,17,0,305.6,302.6,413.7,0
2024,7,4,18,0,297.8,294.8,403.1,0
2024,7,4,19,0,285.5,282.6,386.5,0
2024,7,4,20,0,264.3,261.7,357.8,0
2024,7,4,21,0,253.1,250.6,342.6,0
2024,7,4,22,0,236.6,234.2,320.2,0
2024,7,4,23,0,219.8,217.6,297.5,0
2024,7,4,24,0,203,201,274.8,0
2024,7,5,1,0,184.1,182.2,249.2,0
2024,7,5,2,0,171.8,170.1,232.6,0
2024,7,5,3,0,160.6,159,217.4,0
2024,7,5,4,0,155,153.5,209.8,0
2024,7,5,5,0,152.8,151.3,206.8,0
2024,7,5,6,0,152.8,151.3,206.8,0
2024,7,5,7,0,160.6,159,217.4,0
2024,7,5,8,0,180.7,179,244.6,0
2024,7,5,9,0,206.4,204.3,279.4,0
2024,7,5,10,0,236.6,234.2,320.2,0
2024,7,5,11,0,261,258.3,353.2,0
2024,7,5,12,0,285.5,282.6,386.5,0
2024,7,5,13,0,305.6,302.6,413.7,0
2024,7,5,14,0,324.6,321.4,439.4,0
2024,7,5,15,0,331.3,328,448.4,0
2024,7,5,16,0,338,334.6,457.5,0
2024,7,5,17,0,333.5,330.2,451.4,0
2024,7,5,18,0,327.9,324.7,443.9,0
2024,7,5,19,0,321.3,318,434.8,0
2024,7,5,20,0,297.8,294.8,403.1,0
2024,7,5,21,0,284.4,281.5,385,0
2024,7,5,22,0,263.2,260.6,356.2,0
2024,7,5,23,0,237.7,235.3,321.7,0
2024,7,5,24,0,210.9,208.7,285.4,0
2024,7,6,1,0,188.6,186.6,255.2,0
2024,7,6,2,0,175.1,173.4,237,0
2024,7,6,3,0,162.9,161.2,220.4,0
2024,7,6,4,0,152.8,151.3,206.8,0
2024,7,6,5,0,151.7,150.2,205.4,0
2024,7,6,6,0,147.3,145.8,199.3,0
2024,7,6,7,0,153.9,152.4,208.4,0
2024,7,6,8,0,179.6,177.8,243.1,0
2024,7,6,9,0,205.3,203.3,277.8,0
2024,7,6,10,0,233.2,230.9,315.6,0
2024,7,6,11,0,255.4,252.8,345.7,0
2024,7,6,12,0,283.3,280.5,383.4,0
2024,7,6,13,0,306.7,303.7,415.2,0
2024,7,6,14,0,330.2,326.9,447,0
2024,7,6,15,0,341.4,337.9,462,0
2024,7,6,16,0,354.8,351.2,480.2,0
2024,7,6,17,0,357,353.4,483.2,0
2024,7,6,18,0,353.7,350.1,478.6,0
2024,7,6,19,0,340.2,336.9,460.6,0
2024,7,6,20,0,319,315.8,431.8,0
2024,7,6,21,0,302.3,299.3,409.1,0
2024,7,6,22,0,279.9,277.1,379,0
2024,7,6,23,0,249.8,247.3,338.2,0
2024,7,6,24,0,227.6,225.4,308.1,0
2024,7,7,1,0,204.2,202.2,276.4,0
2024,7,7,2,0,186.3,184.4,252.2,0
2024,7,7,3,0,174,172.2,235.6,0
2024,7,7,4,0,162.9,161.2,220.4,0
2024,7,7,5,0,155,153.5,209.8,0
2024,7,7,6,0,150.6,149,203.8,0
2024,7,7,7,0,150.6,149,203.8,0
2024,7,7,8,0,171.8,170.1,232.6,0
2024,7,7,9,0,198.6,196.6,268.8,0
2024,7,7,10,0,232.1,229.8,314.2,0
2024,7,7,11,0,263.2,260.6,356.2,0
2024,7,7,12,0,291.1,288.2,394,0
2024,7,7,13,0,322.4,319.1,436.3,0
2024,7,7,14,0,343.6,340.2,465,0
2024,7,7,15,0,362.6,359,490.8,0
2024,7,7,16,0,373.8,370,505.8,0
2024,7,7,17,0,380.4,376.6,515,0
2024,7,7,18,0,371.5,367.8,502.8,0
2024,7,7,19,0,359.2,355.6,486.2,0
2024,7,7,20,0,326.8,323.6,442.4,0
2024,7,7,21,0,309,305.8,418.2,0
2024,7,7,22,0,286.6,283.8,388,0
2024,7,7,23,0,257.6,255,348.7,0
2024,7,7,24,0,228.7,226.5,309.6,0
2024,7,8,1,0,208.6,206.6,282.4,0
2024,7,8,2,0,194.2,192.2,262.8,0
2024,7,8,3,0,180.7,179,244.6,0
2024,7,8,4,0,167.3,165.7,226.5,0
2024,7,8,5,0,161.8,160.1,219,0
2024,7,8,6,0,156.2,154.6,211.4,0
2024,7,8,7,0,158.4,156.8,214.4,0
2024,7,8,8,0,176.2,174.5,238.6,0
2024,7,8,9,0,206.4,204.3,279.4,0
2024,7,8,10,0,244.4,241.9,330.8,0
2024,7,8,11,0,277.7,275,375.9,0
2024,7,8,12,0,311.2,308.1,421.2,0
2024,7,8,13,0,334.6,331.3,453,0
2024,7,8,14,0,355.9,352.3,481.7,0
2024,7,8,15,0,373.8,370,505.8,0
2024,7,8,16,0,388.2,384.4,525.5,0
2024,7,8,17,0,392.7,388.8,531.6,0
2024,7,8,18,0,391.6,387.7,530,0
2024,7,8,19,0,382.6,378.8,518,0
2024,7,8,20,0,354.8,351.2,480.2,0
2024,7,8,21,0,339.1,335.8,459,0
2024,7,8,22,0,310.1,307,419.8,0
2024,7,8,23,0,279.9,277.1,379,0
2024,7,8,24,0,247.6,245,335.1,0
2024,7,9,1,0,231,228.6,312.6,0
2024,7,9,2,0,208.6,206.6,282.4,0
2024,7,9,3,0,195.3,193.3,264.2,0
2024,7,9,4,0,187.4,185.5,253.7,0
2024,7,9,5,0,181.8,180,246.2,0
2024,7,9,6,0,181.8,180,246.2,0
2024,7,9,7,0,189.7,187.8,256.7,0
2024,7,9,8,0,207.5,205.4,280.9,0
2024,7,9,9,0,239.9,237.5,324.7,0
2024,7,9,10,0,275.4,272.7,372.9,0
2024,7,9,11,0,306.7,303.7,415.2,0
2024,7,9,12,0,340.2,336.9,460.6,0
2024,7,9,13,0,374.8,371.1,507.4,0
2024,7,9,14,0,395,391,534.6,0
2024,7,9,15,0,410.4,406.3,555.5,0
2024,7,9,16,0,419.4,415.1,567.6,0
2024,7,9,17,0,425,420.7,575.1,0
2024,7,9,18,0,420.5,416.2,569.1,0
2024,7,9,19,0,406.2,402.1,549.7,0
2024,7,9,20,0,380.4,376.6,515,0
2024,7,9,21,0,362.6,359,490.8,0
2024,7,9,22,0,336.9,333.5,456,0
2024,7,9,23,0,304.6,301.4,412.2,0
2024,7,9,24,0,269.9,267.2,365.4,0
2024,7,10,1,0,244.4,241.9,330.8,0
2024,7,10,2,0,227.6,225.4,308.1,0
2024,7,10,3,0,214.2,212.1,290,0
2024,7,10,4,0,204.2,202.2,276.4,0
2024,7,10,5,0,199.8,197.7,270.3,0
2024,7,10,6,0,199.8,197.7,270.3,0
2024,7,10,7,0,206.4,204.3,279.4,0
2024,7,10,8,0,233.2,230.9,315.6,0
2024,7,10,9,0,261,258.3,353.2,0
2024,7,10,10,0,299,295.9,404.6,0
2024,7,10,11,0,334.6,331.3,453,0
2024,7,10,12,0,361.4,357.8,489.2,0
2024,7,10,13,0,389.4,385.5,527,0
2024,7,10,14,0,411.5,407.4,557,0
2024,7,10,15,0,433.8,429.5,587.3,0
2024,7,10,16,0,448.4,443.9,607,0
2024,7,10,17,0,447.3,442.8,605.4,0
2024,7,10,18,0,448.4,443.9,607,0
2024,7,10,19,0,433.8,429.5,587.3,0
2024,7,10,20,0,407.3,403.1,551.2,0
2024,7,10,21,0,392.7,388.8,531.6,0
2024,7,10,22,0,363.7,360.1,492.2,0
2024,7,10,23,0,331.3,328,448.4,0
2024,7,10,24,0,295.6,292.6,400.1,0
2024,7,11,1,0,266.6,263.9,360.8,0
2024,7,11,2,0,246.5,244,333.5,0
2024,7,11,3,0,231,228.6,312.6,0
2024,7,11,4,0,219.8,217.6,297.5,0
2024,7,11,5,0,217.6,215.4,294.5,0
2024,7,11,6,0,216.5,214.3,293,0
2024,7,11,7,0,227.6,225.4,308.1,0
2024,7,11,8,0,252.1,249.5,341.1,0
2024,7,11,9,0,285.5,282.6,386.5,0
2024,7,11,10,0,306.7,303.7,415.2,0
2024,7,11,11,0,340.2,336.9,460.6,0
2024,7,11,12,0,367,363.4,496.8,0
2024,7,11,13,0,383.8,379.9,519.4,0
2024,7,11,14,0,398.3,394.3,539.1,0
2024,7,11,15,0,408.2,404.1,552.5,0
2024,7,11,16,0,413.8,409.7,560.1,0
2024,7,11,17,0,411.5,407.4,557,0
2024,7,11,18,0,388.2,384.4,525.5,0
2024,7,11,19,0,369.3,365.6,499.8,0
2024,7,11,20,0,350.3,346.8,474.2,0
2024,7,11,21,0,340.2,336.9,460.6,0
2024,7,11,22,0,319,315.8,431.8,0
2024,7,11,23,0,291.1,288.2,394,0
2024,7,11,24,0,265.4,262.8,359.3,0
2024,7,12,1,0,244.4,241.9,330.8,0
2024,7,12,2,0,233.2,230.9,315.6,0
2024,7,12,3,0,227.6,225.4,308.1,0
2024,7,12,4,0,227.6,225.4,308.1,0
2024,7,12,5,0,228.7,226.5,309.6,0
2024,7,12,6,0,228.7,226.5,309.6,0
2024,7,12,7,0,226.5,224.2,306.6,0
2024,7,12,8,0,231,228.6,312.6,0
2024,7,12,9,0,242.2,239.8,327.8,0
2024,7,12,10,0,249.8,247.3,338.2,0
2024,7,12,11,0,264.3,261.7,357.8,0
2024,7,12,12,0,279.9,277.1,379,0
2024,7,12,13,0,290,287.1,392.6,0
2024,7,12,14,0,307.8,304.8,416.7,0
2024,7,12,15,0,307.8,304.8,416.7,0
2024,7,12,16,0,315.7,312.6,427.3,0
2024,7,12,17,0,313.4,310.3,424.2,0
2024,7,12,18,0,311.2,308.1,421.2,0
2024,7,12,19,0,307.8,304.8,416.7,0
2024,7,12,20,0,292.2,289.3,395.5,0
2024,7,12,21,0,292.2,289.3,395.5,0
2024,7,12,22,0,279.9,277.1,379,0
2024,7,12,23,0,256.5,253.9,347.2,0
2024,7,12,24,0,235.4,233,318.6,0
2024,7,13,1,0,217.6,215.4,294.5,0
2024,7,13,2,0,203,201,274.8,0
2024,7,13,3,0,196.4,194.4,265.8,0
2024,7,13,4,0,190.8,188.9,258.2,0
2024,7,13,5,0,187.4,185.5,253.7,0
2024,7,13,6,0,190.8,188.9,258.2,0
2024,7,13,7,0,198.6,196.6,268.8,0
2024,7,13,8,0,218.6,216.5,296,0
2024,7,13,9,0,244.4,241.9,330.8,0
2024,7,13,10,0,272.1,269.4,368.3,0
2024,7,13,11,0,305.6,302.6,413.7,0
2024,7,13,12,0,324.6,321.4,439.4,0
2024,7,13,13,0,339.1,335.8,459,0
2024,7,13,14,0,349.2,345.7,472.6,0
2024,7,13,15,0,352.6,349,477.2,0
2024,7,13,16,0,340.2,336.9,460.6,0
2024,7,13,17,0,317.9,314.7,430.3,0
2024,7,13,18,0,293.4,290.4,397,0
2024,7,13,19,0,273.2,270.5,369.8,0
2024,7,13,20,0,252.1,249.5,341.1,0
2024,7,13,21,0,253.1,250.6,342.6,0
2024,7,13,22,0,244.4,241.9,330.8,0
2024,7,13,23,0,225.4,223.1,305,0
2024,7,13,24,0,205.3,203.3,277.8,0
2024,7,14,1,0,190.8,188.9,258.2,0
2024,7,14,2,0,181.8,180,246.2,0
2024,7,14,3,0,175.1,173.4,237,0
2024,7,14,4,0,166.2,164.6,225,0
2024,7,14,5,0,162.9,161.2,220.4,0
2024,7,14,6,0,164,162.3,222,0
2024,7,14,7,0,168.4,166.8,228,0
2024,7,14,8,0,187.4,185.5,253.7,0
2024,7,14,9,0,214.2,212.1,290,0
2024,7,14,10,0,242.2,239.8,327.8,0
2024,7,14,11,0,269.9,267.2,365.4,0
2024,7,14,12,0,294.5,291.5,398.6,0
2024,7,14,13,0,312.3,309.2,422.7,0
2024,7,14,14,0,323.4,320.2,437.8,0
2024,7,14,15,0,330.2,326.9,447,0
2024,7,14,16,0,331.3,328,448.4,0
2024,7,14,17,0,331.3,328,448.4,0
2024,7,14,18,0,333.5,330.2,451.4,0
2024,7,14,19,0,323.4,320.2,437.8,0
2024,7,14,20,0,307.8,304.8,416.7,0
2024,7,14,21,0,297.8,294.8,403.1,0
2024,7,14,22,0,288.9,286,391,0
2024,7,14,23,0,258.7,256.2,350.2,0
