Date,HPC System,Job ID,Partition,Benchmark Code,kpoints,math library,MPI,cpu-bind,Nodes,Cores,Nodelist,Energy,Electronic Steps,Runtime,KPAR,NPAR,node_fill
2021-11-06T01:39:13,Swift,15904,nosmt,2,1x1x1,mkl,intelmpi_clara,rank,1,64,c1-78,-1271.6723,36,1:46:14,1,D,full
2021-11-09T15:24:52,Swift,16526,nosmt,small,1x1x1,mkl,intelmpi_clara,rank,1,64,c1-78,-39.350776,18,0:00:12,1,D,full
Mon Nov 29 11:09:38 MST 2021,Swift,36063,debug,small,4x4x4,mkl,intelmpi_clara,rank,1,64,c1-30,-3.93E+01,16,0:00:10,1,D,full
Mon Nov 29 11:10:20 MST 2021,Swift,36062,debug,small,8x8x8,mkl,intelmpi_clara,rank,1,64,c1-28,-3.94E+01,18,0:00:16,1,D,full
Mon Nov 29 12:54:16 MST 2021,Swift,36148,parallel,2,1x1x1,mkl,intelmpi_clara,rank,1,64,c7-53,-1.27E+03,36,1:40:34,1,D,full
2021-11-06T22:27:25,Swift,15914,nosmt,2,1x1x1,opnmpi,openmpi,rank,1,64,c1-78,-1271.6723,35,3:20:23,1,D,full
2021-11-09T15:31:04,Swift,16544,nosmt,small,1x1x1,opnmpi,openmpi,rank,1,64,c1-78,-39.350776,18,0:00:22,1,D,full
Thu Nov 18 11:14:37 MST 2021,Swift,22752,debug,small,4x4x4,openmpi,openmpi,rank,1,64,c1-30,-39.25197,16,0:00:13,1,D,full
Thu Nov 18 11:15:08 MST 2021,Swift,22751,debug,small,8x8x8,openmpi,openmpi,rank,1,64,c1-31,-39.350776,18,0:00:24,1,D,full
Thu Nov 18 16:56:56 MST 2021,Swift,23865,parallel,2,1x1x1,openmpi,openmpi,rank,1,64,c4-16,-1271.6723,35,2:13:49,1,D,full
Tue Mar  1 11:20:55 MST 2022,Swift,295088,parallel,1,4x4x2,openmpi,openmpi,rank,1,64,c7-6,-6.03E+01,15,0:03:07,1,4,full
Tue Mar  1 11:35:24 MST 2022,Swift,295089,parallel,1,10x10x5,openmpi,openmpi,rank,1,64,c11-52,-6.03E+01,15,0:15:51,1,4,full
Tue Mar  1 11:40:51 MST 2022,Swift,295160,parallel,1,4x4x2,openmpi,openmpi,rank,1,64,c11-52,-6.03E+01,14,0:05:27,1,D,full
Tue Mar  1 11:51:00 MST 2022,Swift,295232,parallel,1,4x4x2,openmpi,openmpi,rank,1,64,c7-6,-6.03E+01,15,0:01:28,4,D,full
Tue Mar  1 11:57:11 MST 2022,Swift,295233,parallel,1,10x10x5,openmpi,openmpi,rank,1,64,c11-11,-6.03E+01,14,0:06:42,4,D,full
Tue Mar  1 11:59:39 MST 2022,Swift,295304,parallel,1,4x4x2,openmpi,openmpi,rank,1,64,c12-49,-6.03E+01,15,0:01:21,4,4,full
Tue Mar  1 12:02:15 MST 2022,Swift,295161,parallel,1,10x10x5,openmpi,openmpi,rank,1,64,c10-51,-6.03E+01,13,0:26:47,1,D,full
Tue Mar  1 12:02:30 MST 2022,Swift,295305,parallel,1,10x10x5,openmpi,openmpi,rank,1,64,c13-53,-6.03E+01,15,0:06:23,4,4,full
Tue Mar  1 12:08:18 MST 2022,Swift,295376,parallel,1,4x4x2,openmpi,openmpi,rank,1,64,c10-54,-6.03E+01,15,0:02:51,1,sqrt,full
Tue Mar  1 12:13:25 MST 2022,Swift,295448,parallel,1,4x4x2,openmpi,openmpi,rank,1,64,c9-8,-6.03E+01,15,0:01:21,4,sqrt,full
Tue Mar  1 12:18:19 MST 2022,Swift,295449,parallel,1,10x10x5,openmpi,openmpi,rank,1,64,c10-22,-6.03E+01,15,0:06:16,4,sqrt,full
Tue Mar  1 12:19:48 MST 2022,Swift,295377,parallel,1,10x10x5,openmpi,openmpi,rank,1,64,c11-46,-6.03E+01,15,0:14:21,1,sqrt,full
Fri Dec 10 02:56:18 UTC 2021,vermillion,50005001,std,1,10x10x5,mkl,intelmpi,rank,4,63,"vs-std-[0013,0028,0036,0052]",-6.03E+01,15,0:08:02,9,4,full
Fri Dec 10 02:59:10 UTC 2021,vermillion,50005002,std,1,4x4x2,mkl,intelmpi,rank,4,63,vs-std-[0021-0024],-6.03E+01,15,0:08:24,9,4,full
Fri Dec 10 02:58:46 UTC 2021,vermillion,50005013,std,1,10x10x5,openmpi,openmpi,rank,4,63,vs-std-[0041-0044],-6.03E+01,15,0:08:00,9,4,full
Mon Dec 13 19:24:48 UTC 2021,vermillion,50005148,std,1,4x4x2,openmpi,openmpi,rank,4,63,"vs-std-[0033-0034,0038-0039]",-6.03E+01,15,0:07:53,9,4,full
Thu Dec  9 10:25:55 MST 2021,swift,62357,test,1,4x4x2,mkl,intelmpi,rank,1,63,c10-45,-6.03E+01,15,0:01:37,9,4,full
2021-11-09T09:44:18,Swift,15950,nosmt,1,10x10x5,mkl,intelmpi_clara,rank,1,63,c1-78,-60.279463,15,0:05:38,9,4,full
Mon Nov 29 11:06:19 MST 2021,Swift,36103,parallel,1,4x4x2,mkl,intelmpi_clara,rank,1,63,c1-37,-6.03E+01,15,0:01:36,9,4,full
Mon Nov 29 11:11:15 MST 2021,Swift,36102,parallel,1,10x10x5,mkl,intelmpi_clara,rank,1,63,c1-33,-6.03E+01,15,0:05:42,9,4,full
2021-11-09T12:03:32,Swift,15969,debug,1,10x10x5,opnmpi,openmpi,rank,1,63,c1-78,-60.279463,15,0:06:25,9,4,full
Thu Dec  9 10:26:11 MST 2021,swift,62351,test,1,4x4x2,openmpi,openmpi,rank,1,63,c10-42,-6.03E+01,15,0:01:53,9,4,full
Thu Dec  9 23:46:46 UTC 2021,vermillion,50004999,std,1,10x10x5,mkl,intelmpi,rank,3,36,"vs-std-[0036,0038-0039]",-6.03E+01,15,0:09:03,9,4,full
Thu Dec  9 23:55:44 UTC 2021,vermillion,50005000,std,1,4x4x2,mkl,intelmpi,rank,3,36,"vs-std-[0036,0038-0039]",-6.03E+01,15,0:08:30,9,4,full
Fri Dec 10 00:04:10 UTC 2021,vermillion,50005011,std,1,10x10x5,openmpi,openmpi,rank,3,36,"vs-std-[0036,0038-0039]",-6.03E+01,15,0:07:56,9,4,full
Fri Dec 10 00:12:17 UTC 2021,vermillion,50005012,std,1,4x4x2,openmpi,openmpi,rank,3,36,"vs-std-[0036,0038-0039]",-6.03E+01,15,0:08:03,9,4,full
Tue Feb 22 18:59:36 MST 2022,Eagle,8387537,short,2,1x1x1,mkl,intelmpi,rank,2,36,"r6i3n31,r6i4n6",-1.27E+03,36,1:36:05,1,D,half
Wed Feb 23 10:28:56 MST 2022,Eagle,8388972,short,2,1x1x1,mkl,intelmpi_tim,rank,2,36,"r3i7n[22,27]",-1.27E+03,36,1:36:43,1,D,half
Wed Jun 29 15:14:00 MDT 2022,Eagle,9552484,short,2,1x1x1,openmpi,openmpi,rank,2,36,r5i0n[26-27],-1.27E+03,35,2:17:23,1,D,half
Mon Nov 29 10:53:41 MST 2021,Eagle,7942645,short,1,4x4x2,mkl,intelmpi,rank,1,36,r9i3n26,-6.03E+01,15,0:02:13,9,4,full
Mon Nov 29 10:59:06 MST 2021,Eagle,7942644,short,1,10x10x5,mkl,intelmpi,rank,1,36,r8i1n21,-6.03E+01,15,0:07:38,9,4,full
Mon Nov 29 11:38:27 MST 2021,Eagle,7942618,short,2,1x1x1,mkl,intelmpi,rank,1,36,r9i2n11,-1.27E+03,36,1:35:38,1,D,full
Thu Dec  9 10:26:57 MST 2021,swift,62356,test,1,4x4x2,mkl,intelmpi,rank,1,36,c10-44,-6.03E+01,15,0:02:39,9,4,partial
Thu Jan  6 09:24:01 MST 2022,Eagle,8144890,short,1,4x4x2,mkl,intelmpi,rank,1,36,r1i1n3,-6.03E+01,14,0:02:03,1,D,full
Thu Jan  6 09:29:02 MST 2022,Eagle,8144889,short,1,10x10x5,mkl,intelmpi,rank,1,36,r4i6n32,-6.03E+01,13,0:09:20,1,D,full
Thu Jan 20 04:36:43 MST 2022,Eagle,8183046,short,1,10x10x5,mkl,intelmpi,rank,1,36,r105u27,-6.03E+01,15,0:08:32,4,4,full
Thu Jan 20 04:40:47 MST 2022,Eagle,8183047,short,1,4x4x2,mkl,intelmpi,rank,1,36,r105u27,-6.03E+01,15,0:01:51,4,4,full
Thu Jan 20 21:27:50 MST 2022,Eagle,8183143,short,1,4x4x2,mkl,intelmpi,rank,1,36,r5i7n28,-6.03E+01,15,0:02:08,9,sqrt,full
Thu Jan 20 21:33:16 MST 2022,Eagle,8183142,short,1,10x10x5,mkl,intelmpi,rank,1,36,r5i5n1,-6.03E+01,15,0:07:34,9,sqrt,full
Tue Nov 30 11:38:04 MST 2021,Eagle,7945273,debug,small,8x8x8,mkl,intelmpi,rank,1,36,r5i7n35,-3.94E+01,18,0:01:33,1,D,full
Tue Nov 30 12:01:33 MST 2021,Eagle,7945274,debug,small,4x4x4,mkl,intelmpi,rank,1,36,r2i7n35,-3.93E+01,17,0:00:42,1,D,full
Wed Jan 19 10:01:08 MST 2022,Eagle,8181606,short,1,4x4x2,mkl,intelmpi,rank,1,36,r5i4n4,-6.03E+01,15,0:01:46,4,D,full
Wed Jan 19 10:04:40 MST 2022,Eagle,8181692,short,1,4x4x2,mkl,intelmpi,rank,1,36,r2i4n14,-6.03E+01,15,0:01:52,1,4,full
Wed Jan 19 10:07:12 MST 2022,Eagle,8181605,short,1,10x10x5,mkl,intelmpi,rank,1,36,r5i4n3,-6.03E+01,15,0:07:50,4,D,full
Wed Jan 19 10:11:17 MST 2022,Eagle,8181691,short,1,10x10x5,mkl,intelmpi,rank,1,36,r2i4n13,-6.03E+01,15,0:08:29,1,4,full
Wed Jan 19 10:16:06 MST 2022,Eagle,8181781,short,1,4x4x2,mkl,intelmpi,rank,1,36,r2i1n7,-6.03E+01,15,0:01:54,1,sqrt,full
Wed Jan 19 10:22:48 MST 2022,Eagle,8181780,short,1,10x10x5,mkl,intelmpi,rank,1,36,r2i1n6,-6.03E+01,15,0:08:36,1,sqrt,full
Wed Jan 19 18:37:21 MST 2022,Eagle,8182959,short,1,10x10x5,mkl,intelmpi,rank,1,36,r6i0n1,-6.03E+01,15,0:07:44,4,sqrt,full
Wed Jan 19 18:39:20 MST 2022,Eagle,8182960,short,1,4x4x2,mkl,intelmpi,rank,1,36,r6i0n1,-6.03E+01,15,0:01:40,4,sqrt,full
2021-11-09T09:38:40,Swift,15949,nosmt,1,10x10x5,mkl,intelmpi_clara,rank,1,36,c1-78,-60.279463,15,0:09:44,9,4,partial
Mon Nov 29 11:05:29 MST 2021,Swift,36101,parallel,1,4x4x2,mkl,intelmpi_clara,rank,1,36,c5-11,-6.03E+01,15,0:02:37,9,4,partial
Mon Nov 29 11:14:59 MST 2021,Swift,36100,parallel,1,10x10x5,mkl,intelmpi_clara,rank,1,36,c5-7,-6.03E+01,15,0:09:38,9,4,partial
Mon Dec 13 11:59:35 MST 2021,Eagle,8011233,debug,small,8x8x8,mkl,intelmpi_tim,rank,1,36,r5i7n35,-3.94E+01,18,0:00:15,1,D,full
Mon Dec 13 11:59:51 MST 2021,Eagle,8011234,debug,small,4x4x4,mkl,intelmpi_tim,rank,1,36,r7i7n35,-3.93E+01,17,0:00:13,1,D,full
Thu Jan  6 09:19:30 MST 2022,Eagle,8144876,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r1i1n3,-6.03E+01,14,0:02:04,1,D,full
Thu Jan  6 09:29:05 MST 2022,Eagle,8144875,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r2i5n12,-6.03E+01,13,0:09:23,1,D,full
Thu Jan 20 03:40:08 MST 2022,Eagle,8183032,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r105u27,-6.03E+01,15,0:08:34,4,4,full
Thu Jan 20 03:59:39 MST 2022,Eagle,8183033,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r105u27,-6.03E+01,15,0:01:48,4,4,full
Thu Jan 20 21:11:33 MST 2022,Eagle,8183128,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r9i2n28,-6.03E+01,15,0:07:30,9,sqrt,full
Thu Jan 20 21:13:33 MST 2022,Eagle,8183129,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r105u19,-6.03E+01,15,0:02:16,9,sqrt,full
Tue Dec 14 04:48:22 MST 2021,Eagle,8011277,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r7i3n5,-6.03E+01,15,0:02:11,9,4,full
Tue Dec 14 04:53:48 MST 2021,Eagle,8011276,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r7i2n35,-6.03E+01,15,0:07:37,9,4,full
Tue Dec 14 16:25:29 MST 2021,Eagle,8024099,short,2,1x1x1,mkl,intelmpi_tim,rank,1,36,r5i5n16,-1.27E+03,36,1:36:50,1,D,full
Wed Jan 19 10:00:55 MST 2022,Eagle,8181592,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r5i0n17,-6.03E+01,15,0:01:40,4,D,full
Wed Jan 19 10:04:28 MST 2022,Eagle,8181678,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r2i3n6,-6.03E+01,15,0:01:49,1,4,full
Wed Jan 19 10:07:02 MST 2022,Eagle,8181591,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r5i0n16,-6.03E+01,15,0:07:47,4,D,full
Wed Jan 19 10:11:06 MST 2022,Eagle,8181677,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r2i3n5,-6.03E+01,15,0:08:27,1,4,full
Wed Jan 19 10:15:52 MST 2022,Eagle,8181767,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r5i4n26,-6.03E+01,15,0:01:50,1,sqrt,full
Wed Jan 19 10:22:37 MST 2022,Eagle,8181766,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r5i4n25,-6.03E+01,15,0:08:36,1,sqrt,full
Wed Jan 19 18:11:02 MST 2022,Eagle,8182945,short,1,10x10x5,mkl,intelmpi_tim,rank,1,36,r105u27,-6.03E+01,15,0:08:39,4,sqrt,full
Wed Jan 19 18:13:27 MST 2022,Eagle,8182946,short,1,4x4x2,mkl,intelmpi_tim,rank,1,36,r6i0n1,-6.03E+01,15,0:01:41,4,sqrt,full
2021-11-09T11:56:38,Swift,15968,nosmt,1,10x10x5,opnmpi,openmpi,rank,1,36,c1-78,-60.279463,15,0:09:27,9,4,partial
Fri Mar 18 12:51:33 MDT 2022,eagle,8759956,short,2,1x1x1,openmpi,openmpi,rank,1,36,r5i7n33,-1.27E+03,35,2:18:06,1,D,full
Thu Dec  9 10:26:58 MST 2021,swift,62350,test,1,4x4x2,openmpi,openmpi,rank,1,36,c10-41,-6.03E+01,15,0:02:40,9,4,partial
Thu Mar 17 12:49:08 MDT 2022,Eagle,8739161,short,1,10x10x5,openmpi,openmpi,rank,1,36,r3i7n13,-6.03E+01,15,0:10:29,9,4,full
Thu Mar 17 12:49:27 MDT 2022,Eagle,8739162,short,1,4x4x2,openmpi,openmpi,rank,1,36,r3i4n30,-6.03E+01,15,0:02:57,9,4,full
Fri Feb 25 14:32:50 MST 2022,Eagle,8403122,gpu,2,1x1x1,mkl,intelmpi,rank,16,32,"r103u[01,03,05,07,11,15,19],r104u[05,07,11,13,15,29,35],r105u[15,35]",-1.27E+03,36,0:25:59,5,D,gres:2
Thu Feb 24 15:52:35 MST 2022,Eagle,8389001,gpu,2,1x1x1,mkl,intelmpi_tim,rank,16,32,"r103u[01,05,07,11,15,19],r104u[01,03,05,07,09,11,13,15,17,19]",-1.27E+03,34,0:24:25,2,D,gres:2
Fri Dec  3 22:45:23 UTC 2021,Vermillion,50004351,std,small,8x8x8,mkl,intelmpi,rank,2,32,vs-std-[0001-0002],-3.94E+01,18,0:00:51,1,D,full
Fri Dec  3 22:45:23 UTC 2021,Vermillion,50004351,std,small,8x8x8,mkl,intelmpi,rank,2,32,vs-std-[0001-0002],-3.94E+01,18,0:00:51,1,D,full
Fri Dec  3 23:10:55 UTC 2021,Vermillion,50004352,std,small,4x4x4,mkl,intelmpi,rank,2,32,"vs-std-[0008,0016]",-3.93E+01,18,0:00:53,1,D,full
Fri Dec  3 23:10:55 UTC 2021,Vermillion,50004352,std,small,4x4x4,mkl,intelmpi,rank,2,32,"vs-std-[0008,0016]",-3.93E+01,18,0:00:53,1,D,full
Fri Dec  3 23:11:17 UTC 2021,Vermillion,50004363,std,small,8x8x8,openmpi,openmpi,rank,2,32,"vs-std-[0008,0016]",-3.94E+01,18,0:00:15,1,D,full
Fri Dec  3 23:11:17 UTC 2021,Vermillion,50004363,std,small,8x8x8,openmpi,openmpi,rank,2,32,"vs-std-[0008,0016]",-3.94E+01,18,0:00:15,1,D,full
Fri Dec  3 23:11:42 UTC 2021,Vermillion,50004364,std,small,4x4x4,openmpi,openmpi,rank,2,32,"vs-std-[0008,0016]",-3.93E+01,18,0:00:10,1,D,full
Fri Dec  3 23:11:42 UTC 2021,Vermillion,50004364,std,small,4x4x4,openmpi,openmpi,rank,2,32,"vs-std-[0008,0016]",-3.93E+01,18,0:00:10,1,D,full
2022-06-21T09:34:59,Swift,629978_1,parallel,2,1x1x1,mkl,intel_impi,rank,1,32,c5-46,-1.27E+03,36,6:35:07,1,1,shared
2022-06-21T09:34:59,Swift,629978_2,parallel,2,1x1x1,mkl,intel_impi,rank,1,32,c5-46,-1.27E+03,36,6:35:06,1,1,shared
Thu Nov 18 11:14:14 MST 2021,Swift,22759,debug,small,8x8x8,mkl,intelmpi,rank,1,32,c1-29,-39.350776,18,0:00:07,1,D,half
Thu Nov 18 11:15:14 MST 2021,Swift,22760,debug,small,4x4x4,mkl,intelmpi,rank,1,32,c1-28,-39.25197,18,0:00:04,1,D,half
Thu Nov 18 17:57:41 MST 2021,Swift,23867,parallel,2,1x1x1,mkl,intelmpi,rank,1,32,c4-18,-1271.6723,36,3:16:14,1,D,half
Tue Mar  1 11:21:04 MST 2022,Swift,295098,parallel,1,4x4x2,mkl,intelmpi,rank,1,32,c13-53,-6.03E+01,15,0:01:57,1,4,half
Tue Mar  1 11:31:13 MST 2022,Swift,295099,parallel,1,10x10x5,mkl,intelmpi,rank,1,32,c10-54,-6.03E+01,15,0:09:47,1,4,half
Tue Mar  1 11:39:18 MST 2022,Swift,295170,parallel,1,4x4x2,mkl,intelmpi,rank,1,32,c7-50,-6.03E+01,14,0:02:49,1,D,half
Tue Mar  1 11:49:09 MST 2022,Swift,295171,parallel,1,10x10x5,mkl,intelmpi,rank,1,32,c7-6,-6.03E+01,13,0:13:28,1,D,half
Tue Mar  1 11:54:20 MST 2022,Swift,295242,parallel,1,4x4x2,mkl,intelmpi,rank,1,32,c6-50,-6.03E+01,15,0:02:11,4,D,half
Tue Mar  1 12:01:16 MST 2022,Swift,295314,parallel,1,4x4x2,mkl,intelmpi,rank,1,32,c12-41,-6.03E+01,15,0:01:57,4,4,half
Tue Mar  1 12:02:13 MST 2022,Swift,295243,parallel,1,10x10x5,mkl,intelmpi,rank,1,32,c7-6,-6.03E+01,15,0:11:01,4,D,half
Tue Mar  1 12:08:47 MST 2022,Swift,295386,parallel,1,4x4x2,mkl,intelmpi,rank,1,32,c13-17,-6.03E+01,14,0:02:50,1,sqrt,half
Tue Mar  1 12:09:19 MST 2022,Swift,295315,parallel,1,10x10x5,mkl,intelmpi,rank,1,32,c6-49,-6.03E+01,15,0:09:50,4,4,half
Tue Mar  1 12:13:07 MST 2022,Swift,295458,parallel,1,4x4x2,mkl,intelmpi,rank,1,32,c13-53,-6.03E+01,14,0:02:49,4,sqrt,half
Tue Mar  1 12:16:01 MST 2022,Swift,295387,parallel,1,10x10x5,mkl,intelmpi,rank,1,32,c5-39,-6.03E+01,13,0:13:29,1,sqrt,half
Tue Mar  1 12:20:58 MST 2022,Swift,295530,parallel,1,4x4x2,mkl,intelmpi,rank,1,32,c10-51,-6.03E+01,14,0:02:49,9,sqrt,half
Tue Mar  1 12:26:06 MST 2022,Swift,295459,parallel,1,10x10x5,mkl,intelmpi,rank,1,32,c12-49,-6.03E+01,13,0:13:32,4,sqrt,half
Tue Mar  1 12:31:35 MST 2022,Swift,295531,parallel,1,10x10x5,mkl,intelmpi,rank,1,32,c12-6,-6.03E+01,13,0:13:26,9,sqrt,half
Tue Mar  1 14:09:33 MST 2022,Swift,294972,parallel,2,1x1x1,mkl,intelmpi,rank,1,32,c12-25,-1.27E+03,36,3:15:50,1,D,half
2021-11-05T23:52:41,Swift,15903,nosmt,2,1x1x1,mkl,intelmpi_clara,rank,1,32,c1-78,-1271.6723,36,3:28:43,1,D,half
2021-11-09T15:24:29,Swift,16525,nosmt,small,1x1x1,mkl,intelmpi_clara,rank,1,32,c1-78,-39.350776,18,0:00:07,1,D,half
Mon Nov 29 11:08:55 MST 2021,Swift,36060,debug,small,8x8x8,mkl,intelmpi_clara,rank,1,32,c1-29,-3.94E+01,18,0:00:11,1,D,half
Mon Nov 29 11:09:48 MST 2021,Swift,36061,debug,small,4x4x4,mkl,intelmpi_clara,rank,1,32,c1-31,-3.93E+01,18,0:00:08,1,D,half
Mon Nov 29 14:42:52 MST 2021,Swift,36147,parallel,2,1x1x1,mkl,intelmpi_clara,rank,1,32,c1-37,-1.27E+03,36,3:30:31,1,D,half
2021-11-06T19:06:47,Swift,15913,nosmt,2,1x1x1,opnmpi,openmpi,rank,1,32,c1-78,-1271.6723,35,3:49:46,1,D,half
2021-11-09T15:30:32,Swift,16543,nosmt,small,1x1x1,opnmpi,openmpi,rank,1,32,c1-78,-39.350776,18,0:00:10,1,D,half
2022-06-23T13:43:27,Swift,633790_1,parallel,2,1x1x1,openmpi,openmpi,rank,1,32,c5-6,-1.27E+03,35,6:18:55,1,D,shared
2022-06-23T13:43:27,Swift,633790_2,parallel,2,1x1x1,openmpi,openmpi,rank,1,32,c5-6,-1.27E+03,35,6:19:40,1,D,shared
Thu Nov 18 11:14:02 MST 2021,Swift,22750,debug,small,4x4x4,openmpi,openmpi,rank,1,32,c1-29,-39.25197,18,0:00:05,1,D,half
Thu Nov 18 11:15:08 MST 2021,Swift,22749,debug,small,8x8x8,openmpi,openmpi,rank,1,32,c1-28,-39.350776,18,0:00:09,1,D,half
Thu Nov 18 18:03:46 MST 2021,Swift,23864,parallel,2,1x1x1,openmpi,openmpi,rank,1,32,c4-15,-1271.6723,35,3:22:39,1,D,half
Tue Mar  1 11:21:02 MST 2022,Swift,295086,parallel,1,4x4x2,openmpi,openmpi,rank,1,32,c10-51,-6.03E+01,15,0:03:07,1,4,half
Tue Mar  1 11:34:40 MST 2022,Swift,295087,parallel,1,10x10x5,openmpi,openmpi,rank,1,32,c12-42,-6.03E+01,15,0:16:01,1,4,half
Tue Mar  1 11:36:39 MST 2022,Swift,295158,parallel,1,4x4x2,openmpi,openmpi,rank,1,32,c13-53,-6.03E+01,14,0:03:41,1,D,half
Tue Mar  1 11:51:52 MST 2022,Swift,295230,parallel,1,4x4x2,openmpi,openmpi,rank,1,32,c8-25,-6.03E+01,15,0:02:23,4,D,half
Tue Mar  1 11:53:16 MST 2022,Swift,295159,parallel,1,10x10x5,openmpi,openmpi,rank,1,32,c11-54,-6.03E+01,13,0:17:58,1,D,half
Tue Mar  1 12:00:01 MST 2022,Swift,295302,parallel,1,4x4x2,openmpi,openmpi,rank,1,32,c10-54,-6.03E+01,15,0:02:14,4,4,half
Tue Mar  1 12:01:42 MST 2022,Swift,295231,parallel,1,10x10x5,openmpi,openmpi,rank,1,32,c9-8,-6.03E+01,15,0:12:07,4,D,half
Tue Mar  1 12:06:25 MST 2022,Swift,295374,parallel,1,4x4x2,openmpi,openmpi,rank,1,32,c13-53,-6.03E+01,14,0:03:41,1,sqrt,half
Tue Mar  1 12:09:34 MST 2022,Swift,295303,parallel,1,10x10x5,openmpi,openmpi,rank,1,32,c9-51,-6.03E+01,15,0:11:16,4,4,half
Tue Mar  1 12:15:10 MST 2022,Swift,295446,parallel,1,4x4x2,openmpi,openmpi,rank,1,32,c7-50,-6.03E+01,14,0:03:41,4,sqrt,half
Tue Mar  1 12:21:22 MST 2022,Swift,295518,parallel,1,4x4x2,openmpi,openmpi,rank,1,32,c6-50,-6.03E+01,14,0:03:43,9,sqrt,half
Tue Mar  1 12:23:21 MST 2022,Swift,295375,parallel,1,10x10x5,openmpi,openmpi,rank,1,32,c9-45,-6.03E+01,13,0:17:54,1,sqrt,half
Tue Mar  1 12:29:20 MST 2022,Swift,295447,parallel,1,10x10x5,openmpi,openmpi,rank,1,32,c12-47,-6.03E+01,13,0:17:51,4,sqrt,half
Tue Mar  1 12:35:32 MST 2022,Swift,295519,parallel,1,10x10x5,openmpi,openmpi,rank,1,32,c8-25,-6.03E+01,13,0:17:53,9,sqrt,half
Tue Mar  1 14:16:41 MST 2022,Swift,294968,parallel,2,1x1x1,openmpi,openmpi,rank,1,32,c12-12,-1.27E+03,35,3:22:31,1,D,half
Fri Dec 10 03:13:57 UTC 2021,vermillion,50004998,std,1,4x4x2,mkl,intelmpi,rank,2,18,vs-std-[0005-0006],-6.03E+01,15,0:14:23,9,4,full
Fri Dec 10 03:15:11 UTC 2021,vermillion,50004997,std,1,10x10x5,mkl,intelmpi,rank,2,18,vs-std-[0033-0034],-6.03E+01,15,0:16:06,9,4,full
Fri Dec 10 03:14:26 UTC 2021,vermillion,50005009,std,1,10x10x5,openmpi,openmpi,rank,2,18,vs-std-[0041-0042],-6.03E+01,15,0:15:10,9,4,full
Fri Dec 10 03:14:29 UTC 2021,vermillion,50005010,std,1,4x4x2,openmpi,openmpi,rank,2,18,vs-std-[0043-0044],-6.03E+01,15,0:15:13,9,4,full
Mon Nov 29 10:53:12 MST 2021,Eagle,7942642,short,1,10x10x5,mkl,intelmpi,rank,1,18,r10i3n31,-6.03E+01,15,0:13:53,9,4,half
Mon Nov 29 10:55:14 MST 2021,Eagle,7942643,short,1,4x4x2,mkl,intelmpi,rank,1,18,r4i5n8,-6.03E+01,15,0:03:46,9,4,half
Thu Dec  9 10:28:21 MST 2021,swift,62355,test,1,4x4x2,mkl,intelmpi,rank,1,18,c10-43,-6.03E+01,15,0:04:03,9,4,partial
Thu Jan  6 09:22:47 MST 2022,Eagle,8144888,short,1,4x4x2,mkl,intelmpi,rank,1,18,r4i2n4,-6.03E+01,15,0:03:05,1,D,half
Thu Jan  6 09:34:58 MST 2022,Eagle,8144887,short,1,10x10x5,mkl,intelmpi,rank,1,18,r5i4n21,-6.03E+01,15,0:15:16,1,D,half
Thu Jan 20 21:25:43 MST 2022,Eagle,8183141,short,1,4x4x2,mkl,intelmpi,rank,1,18,r1i4n26,-6.03E+01,15,0:03:39,9,sqrt,half
Thu Jan 20 21:28:43 MST 2022,Eagle,8183140,short,1,10x10x5,mkl,intelmpi,rank,1,18,r9i2n28,-6.03E+01,15,0:13:55,9,sqrt,half
Tue Feb 22 20:42:40 MST 2022,Eagle,8387536,short,2,1x1x1,mkl,intelmpi,rank,1,18,r10i0n30,-1.27E+03,36,3:24:50,1,D,half
Tue Nov 30 11:24:43 MST 2021,Eagle,7945271,debug,small,8x8x8,mkl,intelmpi,rank,1,18,r5i7n35,-3.94E+01,18,0:00:22,1,D,half
Tue Nov 30 11:49:03 MST 2021,Eagle,7945272,debug,small,4x4x4,mkl,intelmpi,rank,1,18,r2i7n35,-3.93E+01,18,0:00:23,1,D,half
Wed Jan 19 10:05:59 MST 2022,Eagle,8181690,short,1,4x4x2,mkl,intelmpi,rank,1,18,r2i4n12,-6.03E+01,15,0:03:11,1,4,half
Wed Jan 19 10:17:23 MST 2022,Eagle,8181779,short,1,4x4x2,mkl,intelmpi,rank,1,18,r2i1n5,-6.03E+01,15,0:03:11,1,sqrt,half
